n,score_fun,score
704,Fbeta,0.8434697814699833
704,Gbeta,0.6587555809219084
704,F2018,0.8534030637163286
705,AUC,0.9870697144964036
705,Fmax,0.8905508958609506
705,Fbeta,0.8434697976752864
705,Gbeta,0.6587815437203365
705,F2018,0.8534095689034802
706,AUC,0.9870806638026044
706,Fmax,0.8905705863398217
706,Fbeta,0.8435795250017232
706,Gbeta,0.6587960307616243
706,F2018,0.8534459729757038
707,AUC,0.9870874112230106
707,Fmax,0.8905764170539336
707,Fbeta,0.8435952192342826
707,Gbeta,0.6588348346901751
707,F2018,0.8534658754229777
708,AUC,0.9870899718041657
708,Fmax,0.8905780715302865
708,Fbeta,0.8436020663356201
708,Gbeta,0.65884800954601
708,F2018,0.8535331241458098
709,AUC,0.9870921667866482
709,Fmax,0.890639695042131
709,Fbeta,0.8437013873740992
709,Gbeta,0.6589573981027258
709,F2018,0.8535389747049624
710,AUC,0.987094452444341
710,Fmax,0.8906419489855651
710,Fbeta,0.8437099267304687
710,Gbeta,0.6589764079480616
710,F2018,0.8535500391052934
711,AUC,0.9871065391347378
711,Fmax,0.890680255828788
711,Fbeta,0.8437165718091567
711,Gbeta,0.6590720252215717
711,F2018,0.8536089243342381
712,AUC,0.9871083293478163
712,Fmax,0.8906846129914362
712,Fbeta,0.8437659290991236
712,Gbeta,0.6590831403709884
712,F2018,0.853618568033135
713,AUC,0.9871087416681679
713,Fmax,0.8906968769612
713,Fbeta,0.8437974342597653
713,Gbeta,0.6591336754924656
713,F2018,0.8536744574669705
714,AUC,0.9871168197416864
714,Fmax,0.890743729327129
714,Fbeta,0.8438505378196894
714,Gbeta,0.6591600234054698
714,F2018,0.8537001786453268
715,AUC,0.9871176741422332
715,Fmax,0.8907531979925173
715,Fbeta,0.8438793615200658
715,Gbeta,0.6592074808708142
715,F2018,0.8537184590888743
716,AUC,0.9871220064748741
716,Fmax,0.8907694740666166
716,Fbeta,0.843898932480394
716,Gbeta,0.659273324930751
716,F2018,0.8537217060622405
717,AUC,0.9871248015771669
717,Fmax,0.8907749123392763
717,Fbeta,0.8439689370259592
717,Gbeta,0.6593156962793901
717,F2018,0.8537291146729135
718,AUC,0.987131506435839
718,Fmax,0.8908154736661994
718,Fbeta,0.844144597362206
718,Gbeta,0.6593653122514246
718,F2018,0.8537672792977029
719,AUC,0.9871387511705496
719,Fmax,0.8908290541324627
719,Fbeta,0.8441692247979731
719,Gbeta,0.6594094086954687
719,F2018,0.8537892133400646
720,AUC,0.987140966488708
720,Fmax,0.8909141745327137
720,Fbeta,0.8442354222080101
720,Gbeta,0.6594250666731708
720,F2018,0.8538044089842499
721,AUC,0.9871412739550649
721,Fmax,0.890921690609848
721,Fbeta,0.8443089810150705
721,Gbeta,0.6594402693610858
721,F2018,0.8538321827973632
722,AUC,0.9871475709091715
722,Fmax,0.8909307677810209
722,Fbeta,0.8443653135338707
722,Gbeta,0.6594717819530191
722,F2018,0.8538551992494028
723,AUC,0.9871514767489096
723,Fmax,0.8909448676367554
723,Fbeta,0.8443708555494999
723,Gbeta,0.6596365612643953
723,F2018,0.8538636159123277
724,AUC,0.9871555839674997
724,Fmax,0.8909674787166284
724,Fbeta,0.8444001593453218
724,Gbeta,0.6596521850734987
724,F2018,0.8539210256623249
725,AUC,0.9871600488501213
725,Fmax,0.8909734000341837
725,Fbeta,0.8444491017251394
725,Gbeta,0.6597091695648231
725,F2018,0.8539461467401823
726,AUC,0.9871626018194296
726,Fmax,0.8909735234280388
726,Fbeta,0.8444726875245446
726,Gbeta,0.659764096757741
726,F2018,0.8540059996720653
727,AUC,0.9871632776783372
727,Fmax,0.8909784705741749
727,Fbeta,0.8444922953279171
727,Gbeta,0.6597940225000828
727,F2018,0.8540085675920995
728,AUC,0.9871665012029658
728,Fmax,0.8910320861635456
728,Fbeta,0.8445070709298801
728,Gbeta,0.6598357456414505
728,F2018,0.8540616886541658
729,AUC,0.9871692882354107
729,Fmax,0.891034684396122
729,Fbeta,0.8445642619621178
729,Gbeta,0.6598887156650703
729,F2018,0.8540859309736155
730,AUC,0.9871695842063424
730,Fmax,0.8910455109772389
730,Fbeta,0.8445920424880572
730,Gbeta,0.6600773945449849
730,F2018,0.8541413544657698
731,AUC,0.9871700933185168
731,Fmax,0.8911529674039194
731,Fbeta,0.8446277093339221
731,Gbeta,0.660200443449547
731,F2018,0.8541440973988864
732,AUC,0.9871768020334675
732,Fmax,0.8911630814192384
732,Fbeta,0.8446535400378721
732,Gbeta,0.6602769688283453
732,F2018,0.8541515048940727
733,AUC,0.9871793488796994
733,Fmax,0.8912536043044902
733,Fbeta,0.844721644962283
733,Gbeta,0.6602875121117284
733,F2018,0.8541677622196223
734,AUC,0.9871875104935286
734,Fmax,0.891267001801805
734,Fbeta,0.8447509926162007
734,Gbeta,0.6603602775241737
734,F2018,0.8541904825140577
735,AUC,0.9871916557586886
735,Fmax,0.8912688481605031
735,Fbeta,0.8447514614598544
735,Gbeta,0.6604342422489905
735,F2018,0.8541955542551074
736,AUC,0.9871933098184686
736,Fmax,0.8912839804383551
736,Fbeta,0.8447555766440994
736,Gbeta,0.6604529201509155
736,F2018,0.8542045444420601
737,AUC,0.9871944846854788
737,Fmax,0.8913061531140241
737,Fbeta,0.844776554233294
737,Gbeta,0.660461796956729
737,F2018,0.8542082639604524
738,AUC,0.9871956298234985
738,Fmax,0.8913125235050771
738,Fbeta,0.8448237540481536
738,Gbeta,0.6604705715905609
738,F2018,0.8542262524132256
739,AUC,0.9872001854295047
739,Fmax,0.8913368430990575
739,Fbeta,0.8449219817794673
739,Gbeta,0.6604870304115352
739,F2018,0.8542287207200499
740,AUC,0.9872015487134709
740,Fmax,0.8913603416693572
740,Fbeta,0.8450398928950792
740,Gbeta,0.660597488321164
740,F2018,0.8542468982883307
741,AUC,0.987204396413701
741,Fmax,0.8913937516768614
741,Fbeta,0.845043380067947
741,Gbeta,0.6606113461573104
741,F2018,0.8542827697268224
742,AUC,0.987205242311114
742,Fmax,0.8915336766259309
742,Fbeta,0.8450452400247062
742,Gbeta,0.6606322187741341
742,F2018,0.8543537308072296
743,AUC,0.9872305782178099
743,Fmax,0.891552090504334
743,Fbeta,0.8450560436084341
743,Gbeta,0.6606454655885455
743,F2018,0.8544130935033397
744,AUC,0.9872409584872323
744,Fmax,0.8915768789223365
744,Fbeta,0.8450909620093403
744,Gbeta,0.6606526251583089
744,F2018,0.8544650933882862
745,AUC,0.9872437247144827
745,Fmax,0.8915775450100724
745,Fbeta,0.8451052897070821
745,Gbeta,0.6607149535071561
745,F2018,0.8545164645122836
746,AUC,0.9872543673534135
746,Fmax,0.8915926118362051
746,Fbeta,0.8451532165438401
746,Gbeta,0.660716050923543
746,F2018,0.854532434498778
747,AUC,0.987262424820547
747,Fmax,0.8916049273908485
747,Fbeta,0.8451561768221292
747,Gbeta,0.6607189715965193
747,F2018,0.8545421987064388
748,AUC,0.9872672452430429
748,Fmax,0.8916049457099452
748,Fbeta,0.8452048000236584
748,Gbeta,0.6607414926127251
748,F2018,0.8545617787741562
749,AUC,0.987269549331264
749,Fmax,0.891620336772464
749,Fbeta,0.845230047092269
749,Gbeta,0.6607596443874632
749,F2018,0.854584680785043
750,AUC,0.9872796309954146
750,Fmax,0.8916521077968621
750,Fbeta,0.8452429094969808
750,Gbeta,0.6608206923209694
750,F2018,0.8545889232707744
751,AUC,0.9872894592413929
751,Fmax,0.8916541016639612
751,Fbeta,0.8452551310304107
751,Gbeta,0.6608782928613852
751,F2018,0.8545905837417507
752,AUC,0.9872899965609062
752,Fmax,0.8916839999659824
752,Fbeta,0.8452608616983733
752,Gbeta,0.6609350512433607
752,F2018,0.8546605438973103
753,AUC,0.987291177742095
753,Fmax,0.8916902226712762
753,Fbeta,0.8453108273937401
753,Gbeta,0.6609524255481624
753,F2018,0.8547161621489465
754,AUC,0.9872943548105274
754,Fmax,0.8916940656754389
754,Fbeta,0.8453154545903819
754,Gbeta,0.660972049338715
754,F2018,0.8547587699902145
755,AUC,0.9873019680632784
755,Fmax,0.8917353663188444
755,Fbeta,0.8454111519987244
755,Gbeta,0.660978117437812
755,F2018,0.8547629092311774
756,AUC,0.9873041227056671
756,Fmax,0.8917498714432636
756,Fbeta,0.8454186969073393
756,Gbeta,0.6611162934590541
756,F2018,0.8547812677489345
757,AUC,0.9873069169220346
757,Fmax,0.8917609698898745
757,Fbeta,0.8454286915576157
757,Gbeta,0.6611971294373424
757,F2018,0.8548352468156307
758,AUC,0.987322137371787
758,Fmax,0.8917674967110889
758,Fbeta,0.8454464547230692
758,Gbeta,0.6612840469399726
758,F2018,0.8548539900561621
759,AUC,0.98732439789906
759,Fmax,0.8917842360278093
759,Fbeta,0.845599073909769
759,Gbeta,0.6613217242854281
759,F2018,0.8549251136856575
760,AUC,0.987331445111862
760,Fmax,0.8917903859678398
760,Fbeta,0.8456083748332998
760,Gbeta,0.6613836036862901
760,F2018,0.8549430877010672
761,AUC,0.9873491268178014
761,Fmax,0.8918239700945474
761,Fbeta,0.8456270602848309
761,Gbeta,0.6614154833250809
761,F2018,0.8549593660719093
762,AUC,0.9873497012455744
762,Fmax,0.8918659482132765
762,Fbeta,0.8456353116679892
762,Gbeta,0.6614513926751483
762,F2018,0.8549814594341485
763,AUC,0.9873646403263083
763,Fmax,0.8918792473780939
763,Fbeta,0.8457096736990183
763,Gbeta,0.6614663398698646
763,F2018,0.8550531405317686
764,AUC,0.9873663968910574
764,Fmax,0.8919565315677966
764,Fbeta,0.84575942060273
764,Gbeta,0.6614894347111158
764,F2018,0.8550652983652975
765,AUC,0.987366915366313
765,Fmax,0.8920330940206759
765,Fbeta,0.8458193062443297
765,Gbeta,0.6615067830192441
765,F2018,0.8550883343238148
766,AUC,0.9873768057958849
766,Fmax,0.8920484427058479
766,Fbeta,0.8458281636233371
766,Gbeta,0.6615319739365778
766,F2018,0.8551519991638468
767,AUC,0.9873822077013384
767,Fmax,0.8920678218282138
767,Fbeta,0.8459513319856289
767,Gbeta,0.6615441581610138
767,F2018,0.8551922668659246
768,AUC,0.9873854169072893
768,Fmax,0.8920830727167773
768,Fbeta,0.8459558662212059
768,Gbeta,0.6616007624933221
768,F2018,0.8552198077430773
769,AUC,0.9873874938282508
769,Fmax,0.8921085410129268
769,Fbeta,0.8459948444633366
769,Gbeta,0.66195552689642
769,F2018,0.8552790029671165
770,AUC,0.9873948343267128
770,Fmax,0.8921209906364621
770,Fbeta,0.8460055776045162
770,Gbeta,0.6619856528929955
770,F2018,0.855297832971482
771,AUC,0.9874025450869713
771,Fmax,0.8921323132045313
771,Fbeta,0.8460469920026314
771,Gbeta,0.6621139401201303
771,F2018,0.8553632517528146
772,AUC,0.9874026257107104
772,Fmax,0.8921483371705407
772,Fbeta,0.8460549480291533
772,Gbeta,0.6622147747367506
772,F2018,0.8554119730884324
773,AUC,0.9874128334242638
773,Fmax,0.8921585915094751
773,Fbeta,0.8461073715371425
773,Gbeta,0.6623512247616856
773,F2018,0.8554141815925194
774,AUC,0.9874212290795328
774,Fmax,0.89223167020792
774,Fbeta,0.8461472434398906
774,Gbeta,0.6624384853960597
774,F2018,0.8554175261794662
775,AUC,0.987429595036399
775,Fmax,0.892266690138406
775,Fbeta,0.8461774080951403
775,Gbeta,0.6625077293483848
775,F2018,0.8554221767616501
776,AUC,0.9874344862677586
776,Fmax,0.892287978321354
776,Fbeta,0.8462132089756474
776,Gbeta,0.6626280718167217
776,F2018,0.8554335017632622
777,AUC,0.9874501038121104
777,Fmax,0.8923051279397867
777,Fbeta,0.8462375655287037
777,Gbeta,0.6626567874986514
777,F2018,0.8554411991290817
778,AUC,0.9874636406151628
778,Fmax,0.8923173980426515
778,Fbeta,0.846265537885931
778,Gbeta,0.6630145758011706
778,F2018,0.8555368983012756
779,AUC,0.9874658616505421
779,Fmax,0.892323627807536
779,Fbeta,0.8463248971305553
779,Gbeta,0.6630150035031158
779,F2018,0.8555440667071325
780,AUC,0.9874712453557515
780,Fmax,0.8923544343996093
780,Fbeta,0.8463511554989773
780,Gbeta,0.6630285377370355
780,F2018,0.8555619001427005
781,AUC,0.987472423613567
781,Fmax,0.8923548888481242
781,Fbeta,0.8463955588390328
781,Gbeta,0.6630373133595273
781,F2018,0.8556321797562915
782,AUC,0.9874740103468362
782,Fmax,0.8923673505973544
782,Fbeta,0.846538682217568
782,Gbeta,0.6630606703470163
782,F2018,0.8557147320520667
783,AUC,0.9874772637622722
783,Fmax,0.8923971049004632
783,Fbeta,0.8465589326273518
783,Gbeta,0.6631406064252992
783,F2018,0.8557689645545664
784,AUC,0.987481684005642
784,Fmax,0.8924150598991755
784,Fbeta,0.846598145921186
784,Gbeta,0.6631799706124201
784,F2018,0.8557812874998647
785,AUC,0.9874846123821533
785,Fmax,0.8924263419399674
785,Fbeta,0.8466309250315057
785,Gbeta,0.6631999906964743
785,F2018,0.8557899765674665
786,AUC,0.9874860595589708
786,Fmax,0.8924873025960917
786,Fbeta,0.8466683723807206
786,Gbeta,0.6634242662227283
786,F2018,0.855811587214225
787,AUC,0.9874867587181972
787,Fmax,0.8925228043435676
787,Fbeta,0.8466829856541359
787,Gbeta,0.6634945263468944
787,F2018,0.8558462607860824
788,AUC,0.9874886978577441
788,Fmax,0.89255635301979
788,Fbeta,0.8466835517933395
788,Gbeta,0.663534934821427
788,F2018,0.8559136369243707
789,AUC,0.9874908804848775
789,Fmax,0.8925573610445598
789,Fbeta,0.8467357683538395
789,Gbeta,0.6635409875575946
789,F2018,0.8559979309026073
790,AUC,0.9875021210999241
790,Fmax,0.8925720933982794
790,Fbeta,0.8467638996500594
790,Gbeta,0.6635634821932097
790,F2018,0.856002549344904
791,AUC,0.987504112232212
791,Fmax,0.8925776313349028
791,Fbeta,0.846773657106686
791,Gbeta,0.6635937526947636
791,F2018,0.856033164337195
792,AUC,0.9875073942001481
792,Fmax,0.8925817332677729
792,Fbeta,0.8468294750940291
792,Gbeta,0.6636575260390328
792,F2018,0.8560579128681051
793,AUC,0.9875120796974705
793,Fmax,0.8925946514481564
793,Fbeta,0.8468849428779761
793,Gbeta,0.6636673868656044
793,F2018,0.8560642624005316
794,AUC,0.9875123766814358
794,Fmax,0.8926384074908811
794,Fbeta,0.8470165414518257
794,Gbeta,0.6637335774638908
794,F2018,0.8560910917238641
795,AUC,0.9875134523001675
795,Fmax,0.8926428484101229
795,Fbeta,0.847063217074458
795,Gbeta,0.6637359366306793
795,F2018,0.856135921809037
796,AUC,0.9875155926060888
796,Fmax,0.8926610519189908
796,Fbeta,0.8470653259613339
796,Gbeta,0.663746192097038
796,F2018,0.8561393364568963
797,AUC,0.9875201389026591
797,Fmax,0.8926659757941073
797,Fbeta,0.847231468585792
797,Gbeta,0.6638035627136852
797,F2018,0.8562256540862416
798,AUC,0.9875211665740464
798,Fmax,0.8926954700530677
798,Fbeta,0.847300790502669
798,Gbeta,0.6638105697694197
798,F2018,0.8562653750932966
799,AUC,0.9875365755787868
799,Fmax,0.8927153599452817
799,Fbeta,0.8473744554126561
799,Gbeta,0.6638325007216532
799,F2018,0.8562723432775408
800,AUC,0.9875372383133071
800,Fmax,0.8927310070849362
800,Fbeta,0.8473826958973122
800,Gbeta,0.6638830639841529
800,F2018,0.8563741121671797
801,AUC,0.9875456954802987
801,Fmax,0.8927376660568785
801,Fbeta,0.8473906600957808
801,Gbeta,0.6640361064318419
801,F2018,0.8563778693740848
802,AUC,0.9875463661317044
802,Fmax,0.8927846697100738
802,Fbeta,0.8473960306809505
802,Gbeta,0.6641214246372208
802,F2018,0.8563927654164919
803,AUC,0.9875492739702638
803,Fmax,0.8927911130865086
803,Fbeta,0.8474136163260558
803,Gbeta,0.6641711491671998
803,F2018,0.8564055777184175
804,AUC,0.9875534170923082
804,Fmax,0.8928290447340238
804,Fbeta,0.8474147045289714
804,Gbeta,0.6642712634711659
804,F2018,0.8564058608145271
805,AUC,0.9875609723963532
805,Fmax,0.892832575402939
805,Fbeta,0.8474377963171053
805,Gbeta,0.6643346213267567
805,F2018,0.8564121832738608
806,AUC,0.9875696024278129
806,Fmax,0.892844121202817
806,Fbeta,0.8474817331123425
806,Gbeta,0.6643851277328254
806,F2018,0.8564744915505595
807,AUC,0.9875781886581346
807,Fmax,0.892883857944564
807,Fbeta,0.8474839172100816
807,Gbeta,0.6646864084034694
807,F2018,0.8565497216738808
808,AUC,0.9875842364412251
808,Fmax,0.8929219629384506
808,Fbeta,0.847639833445608
808,Gbeta,0.6647943906294513
808,F2018,0.856567518065663
809,AUC,0.9875933148877807
809,Fmax,0.8929236443023657
809,Fbeta,0.8477249681198415
809,Gbeta,0.6649562791228886
809,F2018,0.8565786323152907
810,AUC,0.9875935552441071
810,Fmax,0.892998176858222
810,Fbeta,0.8477511437169923
810,Gbeta,0.6650510039707002
810,F2018,0.8566369659902348
811,AUC,0.9875974839240085
811,Fmax,0.8930037999646974
811,Fbeta,0.8478499723480605
811,Gbeta,0.6650614606458431
811,F2018,0.8567291017568667
812,AUC,0.9876012849193267
812,Fmax,0.8930222538304892
812,Fbeta,0.8478530358097651
812,Gbeta,0.6651577730522976
812,F2018,0.8567438447357724
813,AUC,0.9876018802986991
813,Fmax,0.8930235042101078
813,Fbeta,0.8479313896373308
813,Gbeta,0.665174683906413
813,F2018,0.8568617447554118
814,AUC,0.9876018804784727
814,Fmax,0.8930299547611307
814,Fbeta,0.8480817280294864
814,Gbeta,0.6652201735446356
814,F2018,0.8568618090176509
815,AUC,0.9876061349940133
815,Fmax,0.8930451696237569
815,Fbeta,0.8481042927214314
815,Gbeta,0.6652849893339661
815,F2018,0.8569052699290458
816,AUC,0.9876062591965619
816,Fmax,0.8930638705754906
816,Fbeta,0.8481394600823742
816,Gbeta,0.6653668068083396
816,F2018,0.8569327261240866
817,AUC,0.9876103455534448
817,Fmax,0.8931081515274673
817,Fbeta,0.8481846742286138
817,Gbeta,0.6654157326490578
817,F2018,0.8569854862588958
818,AUC,0.9876217782054117
818,Fmax,0.8931338752016192
818,Fbeta,0.8482250466116836
818,Gbeta,0.6656072000831409
818,F2018,0.8569982127760674
819,AUC,0.9876288964795177
819,Fmax,0.8931892740256454
819,Fbeta,0.8482617377915598
819,Gbeta,0.6656359507239927
819,F2018,0.8570016165785304
820,AUC,0.9876295607147932
820,Fmax,0.8932529043966854
820,Fbeta,0.8482640794029178
820,Gbeta,0.6657374931363844
820,F2018,0.8570573031156956
821,AUC,0.9876478478021803
821,Fmax,0.893291401445722
821,Fbeta,0.84830261003679
821,Gbeta,0.6658478365190246
821,F2018,0.8570679506697391
822,AUC,0.9876480834899859
822,Fmax,0.8933131266617519
822,Fbeta,0.8483075143796004
822,Gbeta,0.665885311175334
822,F2018,0.85706929689266
823,AUC,0.9876596821142936
823,Fmax,0.8933242116746284
823,Fbeta,0.8483197472056758
823,Gbeta,0.6659693349997288
823,F2018,0.857196793204776
824,AUC,0.98767337185437
824,Fmax,0.8933862261483964
824,Fbeta,0.8483533251438589
824,Gbeta,0.6659959126755186
824,F2018,0.8572129199661598
825,AUC,0.9876763222316776
825,Fmax,0.8934130888429384
825,Fbeta,0.8484024825284897
825,Gbeta,0.6660554665434129
825,F2018,0.8572240142458489
826,AUC,0.987699350855769
826,Fmax,0.8934219187866067
826,Fbeta,0.8484250426162647
826,Gbeta,0.6660699717750398
826,F2018,0.8573006090472811
827,AUC,0.9877067954549232
827,Fmax,0.8934522726654915
827,Fbeta,0.8487083236535901
827,Gbeta,0.6661294097203183
827,F2018,0.8573084266565546
828,AUC,0.9877089724890532
828,Fmax,0.8935240661345915
828,Fbeta,0.8487139830927969
828,Gbeta,0.6661529003235553
828,F2018,0.8573521739922896
829,AUC,0.9877090997428628
829,Fmax,0.8935314385956863
829,Fbeta,0.8489594338314785
829,Gbeta,0.6663412258550724
829,F2018,0.8573886383588154
830,AUC,0.9877161914202393
830,Fmax,0.8935546034604219
830,Fbeta,0.8490408054804761
830,Gbeta,0.6664824280178449
830,F2018,0.85744211909077
831,AUC,0.9877199453336609
831,Fmax,0.8935690437683909
831,Fbeta,0.8490566587116786
831,Gbeta,0.6666728938167462
831,F2018,0.857520124085743
832,AUC,0.9877202825564448
832,Fmax,0.8936046492557141
832,Fbeta,0.8490619494694948
832,Gbeta,0.6667582344402582
832,F2018,0.8575408412217284
833,AUC,0.9877355673933477
833,Fmax,0.8936713228345465
833,Fbeta,0.8491394456570412
833,Gbeta,0.6667774675446121
833,F2018,0.8575989837201914
834,AUC,0.9877378553118445
834,Fmax,0.8936820389218033
834,Fbeta,0.8491681319802642
834,Gbeta,0.6668112724871604
834,F2018,0.8576105318712929
835,AUC,0.9877388789369564
835,Fmax,0.8937657110377454
835,Fbeta,0.8491688930591221
835,Gbeta,0.6668609963097389
835,F2018,0.8576481515610324
836,AUC,0.9877558154911341
836,Fmax,0.8937924895119206
836,Fbeta,0.8491694206181168
836,Gbeta,0.6671043180200056
836,F2018,0.8576555151328364
837,AUC,0.9877591535056389
837,Fmax,0.8938122980179022
837,Fbeta,0.8492479936496873
837,Gbeta,0.6671438453279743
837,F2018,0.8578331711221236
838,AUC,0.9877611340347648
838,Fmax,0.8938222147267285
838,Fbeta,0.8493074617709957
838,Gbeta,0.6673609673309444
838,F2018,0.8578802711800092
839,AUC,0.9877623843211585
839,Fmax,0.8938234844211805
839,Fbeta,0.8494484822730404
839,Gbeta,0.6675257534300444
839,F2018,0.8578822133897275
840,AUC,0.9877803003050898
840,Fmax,0.8938276361470013
840,Fbeta,0.8494861974307766
840,Gbeta,0.6675277867600284
840,F2018,0.8578922961120653
841,AUC,0.9877814766674784
841,Fmax,0.8938305113851834
841,Fbeta,0.8495193222087326
841,Gbeta,0.6675362044334145
841,F2018,0.8579150294430055
842,AUC,0.9877901256192843
842,Fmax,0.8938349378642511
842,Fbeta,0.8496984632596412
842,Gbeta,0.6676528763270986
842,F2018,0.857921885110634
843,AUC,0.9878023597175436
843,Fmax,0.8938510257162618
843,Fbeta,0.8498213201035347
843,Gbeta,0.6678232287405492
843,F2018,0.8579783295995704
844,AUC,0.9878024354971076
844,Fmax,0.8938699512889998
844,Fbeta,0.8498636903996964
844,Gbeta,0.6678976251230893
844,F2018,0.8579961389556666
845,AUC,0.9878033937148728
845,Fmax,0.8939242820969509
845,Fbeta,0.8499011559685664
845,Gbeta,0.6679259614058646
845,F2018,0.8580004565475515
846,AUC,0.9878037439754581
846,Fmax,0.8939747743959318
846,Fbeta,0.8499237647158047
846,Gbeta,0.6679323853756408
846,F2018,0.8580242357176023
847,AUC,0.9878051380382609
847,Fmax,0.89397549958992
847,Fbeta,0.849933428207724
847,Gbeta,0.6679407360591396
847,F2018,0.85802959762171
848,AUC,0.9878073757192651
848,Fmax,0.8939845736183235
848,Fbeta,0.8499484815251597
848,Gbeta,0.667951298958615
848,F2018,0.8581498325336144
849,AUC,0.9878088487716732
849,Fmax,0.89398762798521
849,Fbeta,0.8499599646045667
849,Gbeta,0.668002021783643
849,F2018,0.8581688869454086
850,AUC,0.9878127950510136
850,Fmax,0.8940279690255672
850,Fbeta,0.8501161046568627
850,Gbeta,0.6680478141552866
850,F2018,0.8582025279469409
851,AUC,0.987813256143579
851,Fmax,0.8940459072269265
851,Fbeta,0.850151730869309
851,Gbeta,0.668114406553936
851,F2018,0.8582662707215035
852,AUC,0.987813810972653
852,Fmax,0.8940562752594561
852,Fbeta,0.8501647765589153
852,Gbeta,0.6681821384494243
852,F2018,0.8583264149907645
853,AUC,0.9878200002054087
853,Fmax,0.8940996623090782
853,Fbeta,0.8502680992137042
853,Gbeta,0.6681959331782701
853,F2018,0.8584007451593126
854,AUC,0.9878435836494326
854,Fmax,0.8941008353973052
854,Fbeta,0.850273669655939
854,Gbeta,0.6682587896470551
854,F2018,0.8584015977894851
855,AUC,0.9878464510915904
855,Fmax,0.8941294944539814
855,Fbeta,0.8503262464237937
855,Gbeta,0.668429421447547
855,F2018,0.8584029261750352
856,AUC,0.9878512073257499
856,Fmax,0.8941311828903753
856,Fbeta,0.8503611416195597
856,Gbeta,0.6685349715825253
856,F2018,0.8584313654064256
857,AUC,0.9878584189035009
857,Fmax,0.8941527101926567
857,Fbeta,0.8504260327575343
857,Gbeta,0.6685695497742916
857,F2018,0.8584332385389071
858,AUC,0.9878633870063067
858,Fmax,0.8942184269865715
858,Fbeta,0.850555723196684
858,Gbeta,0.6686810245285358
858,F2018,0.8585279485056532
859,AUC,0.9878643803856448
859,Fmax,0.8942618128596231
859,Fbeta,0.8505672510383303
859,Gbeta,0.6688264861978745
859,F2018,0.8585420422425845
860,AUC,0.9878799494875832
860,Fmax,0.8942935777294992
860,Fbeta,0.8505758817923726
860,Gbeta,0.6690403870760263
860,F2018,0.8585595303392944
861,AUC,0.9878813373095272
861,Fmax,0.8943088659054104
861,Fbeta,0.8507015837662893
861,Gbeta,0.6690482878586945
861,F2018,0.858655610435719
862,AUC,0.9878892098112118
862,Fmax,0.8943213356531847
862,Fbeta,0.8507261625777868
862,Gbeta,0.6690943413524202
862,F2018,0.858737222625045
863,AUC,0.9878952076721457
863,Fmax,0.8943981324368624
863,Fbeta,0.8509002813988458
863,Gbeta,0.669131903539005
863,F2018,0.8587497902289645
864,AUC,0.9879040813467044
864,Fmax,0.8944874253529612
864,Fbeta,0.8509377206256636
864,Gbeta,0.669159050513058
864,F2018,0.8587964933817218
865,AUC,0.9879172311050566
865,Fmax,0.8945247902823297
865,Fbeta,0.8509497042117453
865,Gbeta,0.6691745746695974
865,F2018,0.8588222138051889
866,AUC,0.9879281421067578
866,Fmax,0.8945746507753936
866,Fbeta,0.8509971643071186
866,Gbeta,0.6692666629422377
866,F2018,0.8588892559057456
867,AUC,0.987938764936548
867,Fmax,0.8945915590459547
867,Fbeta,0.8511427376078491
867,Gbeta,0.669331491000949
867,F2018,0.858895057317573
868,AUC,0.9879533978019077
868,Fmax,0.8945999667752276
868,Fbeta,0.8511537536692624
868,Gbeta,0.6694736878981943
868,F2018,0.8589016405797885
869,AUC,0.9879661487138227
869,Fmax,0.8946092300296877
869,Fbeta,0.8512106680163082
869,Gbeta,0.6695002565169388
869,F2018,0.8589239276224642
870,AUC,0.9879746779392746
870,Fmax,0.8946953756585297
870,Fbeta,0.851292424475362
870,Gbeta,0.669648837532312
870,F2018,0.8589265361697436
871,AUC,0.9879842278364483
871,Fmax,0.8947363108986834
871,Fbeta,0.851310043942891
871,Gbeta,0.6696928792329376
871,F2018,0.8589486833763527
872,AUC,0.9879858599639852
872,Fmax,0.894880580919747
872,Fbeta,0.8513259406732926
872,Gbeta,0.6696966661174653
872,F2018,0.8589534499693987
873,AUC,0.9879859135219681
873,Fmax,0.8948991381650326
873,Fbeta,0.8517123086128378
873,Gbeta,0.6697431303414187
873,F2018,0.8589565554611482
874,AUC,0.9879864718473059
874,Fmax,0.894941174749967
874,Fbeta,0.8518627392869118
874,Gbeta,0.6698016108953114
874,F2018,0.8589608867154452
875,AUC,0.9879889457628691
875,Fmax,0.8949542237000991
875,Fbeta,0.8518912720660309
875,Gbeta,0.6698779382232439
875,F2018,0.8590044252779063
876,AUC,0.9879917551877471
876,Fmax,0.8950468409924985
876,Fbeta,0.8518950100489255
876,Gbeta,0.6699489035172626
876,F2018,0.8590276854526887
877,AUC,0.9879930891634209
877,Fmax,0.8950783229279321
877,Fbeta,0.8518954243760095
877,Gbeta,0.6699991430086126
877,F2018,0.8590590703296906
878,AUC,0.9880188298490572
878,Fmax,0.8951025690799906
878,Fbeta,0.8519511598217565
878,Gbeta,0.6701181267247373
878,F2018,0.8591184054401598
879,AUC,0.9880209925506412
879,Fmax,0.8951153661447584
879,Fbeta,0.8519965774549239
879,Gbeta,0.6702222917370385
879,F2018,0.8592131306850729
880,AUC,0.9880237082858232
880,Fmax,0.8951366935518481
880,Fbeta,0.8520168979733864
